,neighbourhood,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
8314,31.0,-73.90037,0.0,-0.29349376196389787,-0.06992394785169967,0.10472353459743888,57
8315,51.0,-73.99952,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,240
8316,10.0,-73.98695,1.0,-0.29349376196389787,-0.1890263501778804,1.1111870602122171,224
8317,4.0,-73.93889,1.0,-0.233712049455956,-0.1890263501778804,0.31059107392773444,200
8318,42.0,-74.01429,1.0,1.3803941882584747,3.384045719607541,0.5545822316525292,229
8319,65.0,-73.8976,1.0,-0.35327547447183977,-0.1890263501778804,-0.1697665178429552,150
8320,12.0,-73.9655,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,70
8321,117.0,-73.73652,0.0,0.4238867881314047,-0.06992394785169967,1.2941804285058132,45
8322,4.0,-73.93916,0.0,-0.233712049455956,-0.12947514901479001,0.7147014289094258,80
8323,23.0,-73.98801,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,125
8324,1.0,-73.97602,0.0,-0.35327547447183977,0.19805645738220692,1.820286362349902,450
8325,6.0,-73.95101,0.0,0.4836685006393465,-0.1890263501778804,-0.8483669252650407,40
8326,8.0,-73.97231,1.0,1.3803941882584747,0.04917845447448105,1.5229221388728083,150
8327,109.0,-73.89534,0.0,-0.233712049455956,0.07895405505602622,-0.21551485991635422,60
8328,12.0,-73.93782,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,190
8329,19.0,-73.98303,0.0,0.18475993809963717,-0.1592507495963352,-0.7187466227237433,120
8330,22.0,-73.9618,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,88
8331,14.0,-73.99407,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,85
8332,85.0,-73.98473,1.0,21.108359315879294,-0.1890263501778804,1.9346572175333996,300
8333,24.0,-73.95177,0.0,6.760748313973243,-0.1890263501778804,1.9346572175333996,36
8334,1.0,-73.97035,1.0,1.3803941882584747,-0.1592507495963352,0.5850811263681286,200
8335,34.0,-73.984,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,64
8336,14.0,-73.99811,1.0,1.3803941882584747,-0.1890263501778804,0.6384541921204274,172
8337,15.0,-73.94266,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,350
8338,62.0,-73.97349,0.0,-0.233712049455956,-0.1890263501778804,1.6220435466985061,39
8339,3.0,-73.96196,1.0,-0.35327547447183977,-0.1890263501778804,1.3246793232214127,200
8340,14.0,-74.00002,1.0,-0.233712049455956,-0.1890263501778804,-0.7416207937604429,180
8341,6.0,-73.9559,1.0,-0.1739303369480141,-0.12947514901479001,0.7147014289094258,230
8342,15.0,-73.94884,0.0,-0.233712049455956,-0.1890263501778804,0.51645861325803,85
8343,8.0,-73.97708,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,180
8344,23.0,-73.98787,0.0,0.7825770631790558,-0.1890263501778804,-0.8254927542283411,80
8345,53.0,-73.93094,0.0,-0.1739303369480141,-0.09969954843324484,-0.37563405717325077,50
8346,8.0,-73.98366,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,80
8347,55.0,-73.92046,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,95
8348,7.0,-73.98527,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,80
8349,4.0,-73.93856,0.0,-0.29349376196389787,-0.1592507495963352,1.0578139944599183,73
8350,6.0,-73.92399,0.0,1.3803941882584747,-0.09969954843324484,0.5927058500470284,60
8351,39.0,-73.90783,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,69
8352,12.0,-73.96592,1.0,1.3206124757505329,-0.01037274668860931,-0.8483669252650407,120
8353,12.0,-73.96148,1.0,1.3803941882584747,-0.1592507495963352,-0.8483669252650407,800
8354,6.0,-73.95136,0.0,-0.35327547447183977,0.2278320579637521,1.492423244157209,55
8355,6.0,-73.93478,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,70
8356,55.0,-73.92832,0.0,-0.29349376196389787,-0.1890263501778804,0.24959328449653576,100
8357,21.0,-73.91945,0.0,-0.233712049455956,-0.12947514901479001,-0.11639345209065637,40
8358,19.0,-73.97908,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,160
8359,6.0,-73.93858,1.0,-0.233712049455956,-0.12947514901479001,1.4238007310471106,120
8360,0.0,-73.9796,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,90
8361,61.0,-73.9945,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,175
8362,19.0,-73.98906,0.0,1.3803941882584747,0.04917845447448105,1.5152974151939085,69
8363,76.0,-73.89021,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,45
8364,55.0,-73.92081,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,50
8365,28.0,-73.94653,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,123
8366,24.0,-73.96078,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,98
8367,16.0,-73.97709,1.0,0.24454165060757904,-0.1890263501778804,-0.6577488332925447,97
8368,6.0,-73.95375,0.0,1.3803941882584747,-0.04014834727015449,0.9968162050287197,68
8369,4.0,-73.94194,1.0,-0.29349376196389787,-0.1890263501778804,0.3868383107167328,200
8370,12.0,-73.94806,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,200
8371,6.0,-73.94231,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,60
8372,6.0,-73.91621,0.0,-0.29349376196389787,-0.1890263501778804,-0.8331174779072409,40
8373,55.0,-73.91124,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,200
8374,4.0,-73.94491,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,99
8375,26.0,-73.97551,2.0,-0.29349376196389787,-0.12947514901479001,1.6220435466985061,44
8376,58.0,-73.74103,1.0,1.3803941882584747,-0.1890263501778804,1.9346572175333996,125
8377,12.0,-73.95099,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,100
8378,1.0,-73.9782,1.0,-0.05436691193213035,-0.1890263501778804,1.9346572175333996,799
8379,1.0,-73.97149,1.0,-0.29349376196389787,-0.1890263501778804,1.9270324938544996,450
8380,15.0,-73.9388,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,50
8381,12.0,-73.95139,0.0,1.3803941882584747,-0.1890263501778804,1.7440391255609036,50
8382,83.0,-73.84396,2.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,25
8383,28.0,-73.96547,0.0,-0.233712049455956,-0.1890263501778804,-0.03252149162275817,99
8384,19.0,-73.98725,1.0,-0.35327547447183977,-0.1890263501778804,-0.596751043861346,197
8385,60.0,-73.85372,1.0,-0.29349376196389787,-0.1592507495963352,-0.8483669252650407,175
8386,14.0,-74.00221,0.0,-0.29349376196389787,-0.1890263501778804,0.46308554750573117,125
8387,2.0,-73.94345,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,130
8388,16.0,-73.98452,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,300
8389,4.0,-73.94827,1.0,4.967296938734988,-0.1890263501778804,-0.8483669252650407,128
8390,20.0,-73.94249,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,50
8391,7.0,-73.99893,1.0,1.3803941882584747,0.31715885970838764,1.9346572175333996,748
8392,14.0,-73.99141,0.0,-0.35327547447183977,0.04917845447448105,1.2026837443590153,100
8393,2.0,-73.94621,0.0,-0.233712049455956,-0.1890263501778804,1.3246793232214127,47
8394,28.0,-73.96023,1.0,1.3803941882584747,2.6396557050689116,1.3780523889737115,293
8395,2.0,-73.94704,1.0,-0.233712049455956,-0.12947514901479001,1.8279110860288017,375
8396,43.0,-73.90896,0.0,-0.35327547447183977,-0.1592507495963352,1.1188117838911171,48
8397,14.0,-73.99325,0.0,-0.233712049455956,-0.1890263501778804,-0.7644949647971424,90
8398,106.0,-73.85648,0.0,-0.29349376196389787,-0.1592507495963352,0.2953416265699348,75
8399,14.0,-73.9967,0.0,-0.35327547447183977,0.37671006087147796,1.8889088754600005,149
8400,1.0,-73.97108,0.0,-0.29349376196389787,-0.1592507495963352,-0.8483669252650407,150
8401,8.0,-73.98077,0.0,-0.35327547447183977,0.07895405505602622,1.3170545995425127,220
8402,29.0,-73.96763,1.0,0.12497822559169529,-0.1890263501778804,0.51645861325803,121
8403,1.0,-73.98293,0.0,-0.29349376196389787,-0.1890263501778804,0.0665999162029397,150
8404,28.0,-73.94859,0.0,-0.29349376196389787,-0.1890263501778804,0.98156675767092,69
8405,21.0,-73.91594,0.0,-0.35327547447183977,-0.1890263501778804,1.8889088754600005,150
8406,28.0,-73.96204,1.0,1.3803941882584747,0.019402853892935865,1.683041336129705,152
8407,11.0,-74.00752,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,250
8408,2.0,-73.95269,0.0,-0.29349376196389787,-0.1890263501778804,1.9194077701755998,60
8409,65.0,-73.87448,1.0,-0.233712049455956,-0.1592507495963352,-0.3146362677420521,139
8410,15.0,-73.95367,0.0,-0.11414862444007223,-0.1890263501778804,-0.7339960700815431,48
8411,28.0,-73.95321,0.0,-0.35327547447183977,-0.1890263501778804,-0.5205038070723477,65
8412,2.0,-73.94245,0.0,-0.29349376196389787,-0.1890263501778804,-0.6729982806503444,97
8413,6.0,-73.91701,0.0,-0.1739303369480141,-0.1592507495963352,-0.7949938595127417,50
8414,42.0,-74.00717,2.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,47
8415,11.0,-74.00263,2.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,80
8416,15.0,-73.95793,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,75
8417,19.0,-73.98605,0.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,90
8418,6.0,-73.95372,1.0,-0.233712049455956,-0.1890263501778804,-0.8178680305494412,100
8419,3.0,-73.9639,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,95
8420,14.0,-73.99224,0.0,10.347651064449757,-0.1890263501778804,1.1569354022856162,65
8421,28.0,-73.95819,0.0,-0.35327547447183977,-0.1592507495963352,-0.8483669252650407,85
8422,12.0,-73.95981,1.0,-0.29349376196389787,-0.1890263501778804,0.27246745553323526,212
8423,20.0,-73.9545,0.0,1.260830763242591,-0.1890263501778804,1.683041336129705,45
8424,63.0,-73.98619,1.0,-0.35327547447183977,-0.1890263501778804,1.8507852570655012,399
8425,6.0,-73.935,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,115
8426,28.0,-73.95515,0.0,0.4238867881314047,-0.12947514901479001,-0.6272499385769453,60
8427,98.0,-73.95521,1.0,0.005414800575811527,-0.1890263501778804,1.0654387181388183,89
8428,1.0,-73.96196,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,215
8429,9.0,-73.99178,1.0,-0.11414862444007223,-0.1592507495963352,0.39446303439563263,117
8430,19.0,-73.98188,1.0,-0.35327547447183977,-0.1890263501778804,0.40971248175343233,443
8431,20.0,-73.95408,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,60
8432,14.0,-74.00571,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,225
8433,8.0,-73.97467,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,180
8434,28.0,-73.96187,1.0,-0.29349376196389787,-0.1890263501778804,-0.03252149162275817,185
8435,11.0,-74.006,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,350
8436,39.0,-73.91868,1.0,0.4238867881314047,-0.1890263501778804,-0.8483669252650407,90
8437,58.0,-73.73583,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,70
8438,13.0,-73.97353,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,45
8439,90.0,-74.00687,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,50
8440,21.0,-73.91998,0.0,-0.233712049455956,-0.12947514901479001,0.424961929111232,75
8441,15.0,-73.93383,0.0,1.3803941882584747,-0.09969954843324484,1.8507852570655012,40
8442,14.0,-73.99777,1.0,1.3803941882584747,6.689137384159056,0.3487146923222336,312
8443,19.0,-73.98091,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,175
8444,7.0,-73.99853,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,285
8445,42.0,-74.01066,1.0,-0.29349376196389787,9.517819439405846,1.4542996257627099,380
8446,20.0,-73.9482,0.0,-0.1739303369480141,-0.1592507495963352,-0.4061329518888501,106
8447,2.0,-73.94423,1.0,-0.1739303369480141,-0.1890263501778804,0.7223261525883256,345
8448,56.0,-73.90583,0.0,-0.29349376196389787,-0.1592507495963352,0.8290722840929233,80
8449,27.0,-74.00086,1.0,1.3803941882584747,0.04917845447448105,1.6906660598086047,110
8450,2.0,-73.94561,1.0,-0.35327547447183977,-0.1890263501778804,0.21146966610203657,200
8451,21.0,-73.90721,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,90
8452,16.0,-73.97473,1.0,3.173845563496731,-0.1890263501778804,-0.8483669252650407,180
8453,6.0,-73.9401,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,99
8454,7.0,-73.99219,1.0,3.173845563496731,-0.1890263501778804,0.5012091659002303,350
8455,23.0,-73.98695,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,180
8456,10.0,-73.98777,0.0,-0.29349376196389787,-0.12947514901479001,1.9194077701755998,85
8457,30.0,-73.9325,1.0,-0.29349376196389787,-0.1890263501778804,-0.5357532544301473,80
8458,1.0,-73.9845,1.0,-0.1739303369480141,-0.1890263501778804,1.3399287705792122,220
8459,26.0,-73.97614,1.0,-0.1739303369480141,-0.1890263501778804,-0.8178680305494412,195
8460,48.0,-73.92662,1.0,-0.233712049455956,-0.1890263501778804,-0.7339960700815431,95
8461,20.0,-73.94414,0.0,-0.29349376196389787,-0.1592507495963352,-0.3908835045310505,59
8462,51.0,-73.99893,0.0,-0.29349376196389787,-0.1890263501778804,0.26484273185433543,90
8463,6.0,-73.95269,1.0,-0.11414862444007223,-0.1592507495963352,-0.8483669252650407,125
8464,19.0,-73.98447,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,133
8465,48.0,-73.91693,0.0,-0.35327547447183977,-0.1592507495963352,-0.8483669252650407,55
8466,28.0,-73.95212,1.0,-0.11414862444007223,-0.1890263501778804,0.26484273185433543,289
8467,44.0,-73.96507,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,130
8468,3.0,-73.96178,1.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,180
8469,1.0,-73.96171,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,150
8470,2.0,-73.94718,1.0,-0.1739303369480141,-0.1890263501778804,-0.8026185831916416,85
8471,15.0,-73.95128,0.0,-0.1739303369480141,-0.09969954843324484,0.1352224293130382,55
8472,6.0,-73.93747,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,30
8473,11.0,-74.00404,1.0,-0.29349376196389787,-0.06992394785169967,-0.07064511001725735,400
8474,20.0,-73.94481,0.0,-0.05436691193213035,-0.1890263501778804,-0.8483669252650407,55
8475,13.0,-73.97369,1.0,-0.35327547447183977,-0.1890263501778804,-0.7492455174393428,128
8476,22.0,-73.95451,1.0,-0.05436691193213035,-0.1890263501778804,-0.8483669252650407,90
8477,21.0,-73.90918,0.0,-0.29349376196389787,-0.1890263501778804,-0.7797444121549421,78
8478,21.0,-73.92244,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,50
8479,4.0,-73.94615,2.0,-0.35327547447183977,-0.1592507495963352,-0.49762963603564814,50
8480,72.0,-73.99629,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,30
8481,6.0,-73.94389,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,150
8482,66.0,-73.9845,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,49
8483,22.0,-73.96273,0.0,-0.11414862444007223,-0.09969954843324484,1.0349398234232188,45
8484,12.0,-73.9491,0.0,-0.35327547447183977,-0.09969954843324484,0.03610102148734035,57
8485,14.0,-73.99381,1.0,-0.29349376196389787,-0.1890263501778804,1.8431605333866015,1000
8486,8.0,-73.97189,1.0,-0.05436691193213035,-0.1890263501778804,-0.8483669252650407,230
8487,12.0,-73.95246,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,200
8488,53.0,-73.95032,0.0,-0.29349376196389787,-0.1890263501778804,0.5088338895791302,65
8489,6.0,-73.92294,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,48
8490,116.0,-73.845,1.0,-0.233712049455956,-0.1890263501778804,0.26484273185433543,119
8491,105.0,-73.98149,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,73
8492,26.0,-73.97336,0.0,-0.29349376196389787,-0.1890263501778804,-0.596751043861346,133
8493,6.0,-73.94314,0.0,-0.35327547447183977,-0.1592507495963352,0.6003305737259282,40
8494,19.0,-73.98633,0.0,1.3803941882584747,-0.1890263501778804,0.9663173103131203,95
8495,2.0,-73.95566,0.0,-0.35327547447183977,-0.12947514901479001,0.7604497709828247,60
8496,2.0,-73.94617,0.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,35
8497,2.0,-73.94144,0.0,-0.29349376196389787,-0.1890263501778804,-0.8178680305494412,39
8498,16.0,-73.97493,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,120
8499,45.0,-73.77823,0.0,-0.233712049455956,-0.1592507495963352,1.9346572175333996,69
8500,63.0,-73.98548,1.0,1.3803941882584747,0.9424464719208364,-0.8407422015861408,185
8501,70.0,-73.99331,1.0,1.3803941882584747,-0.1592507495963352,0.51645861325803,200
8502,3.0,-73.96103,1.0,-0.1739303369480141,-0.1890263501778804,1.400926560010411,600
8503,15.0,-73.94675,0.0,-0.233712049455956,-0.1592507495963352,1.5915446519829068,45
8504,23.0,-73.98538,1.0,0.6630136381631722,-0.1890263501778804,-0.6806230043292442,180
8505,14.0,-74.00409,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,240
8506,53.0,-73.92672,1.0,-0.35327547447183977,-0.1890263501778804,-0.4823801886778485,115
8507,15.0,-73.94403,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,40
8508,55.0,-73.91735,1.0,-0.233712049455956,-0.1592507495963352,-0.8483669252650407,150
8509,30.0,-73.93821,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,70
8510,72.0,-74.01262,1.0,-0.35327547447183977,-0.1890263501778804,-0.040146215301658,95
8511,44.0,-73.95886,1.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,110
8512,6.0,-73.93663,1.0,-0.233712049455956,-0.1890263501778804,-0.6577488332925447,200
8513,2.0,-73.93891,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,230
8514,28.0,-73.95898,0.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,60
8515,81.0,-74.02977,0.0,1.3803941882584747,-0.09969954843324484,1.492423244157209,65
8516,12.0,-73.94384,1.0,-0.05436691193213035,-0.1890263501778804,-0.8483669252650407,114
8517,19.0,-73.97762,0.0,-0.35327547447183977,-0.1890263501778804,0.14284715299193806,199
8518,12.0,-73.93784,2.0,-0.35327547447183977,-0.1592507495963352,-0.4213823992466498,38
8519,6.0,-73.95379,0.0,1.3803941882584747,-0.04014834727015449,1.5229221388728083,68
8520,21.0,-73.92792,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,37
8521,20.0,-73.94494,1.0,-0.05436691193213035,-0.1592507495963352,-0.8483669252650407,225
8522,19.0,-73.98203,0.0,-0.35327547447183977,-0.1592507495963352,-0.8483669252650407,75
8523,91.0,-73.89763,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,110
8524,2.0,-73.94896,0.0,-0.1739303369480141,-0.1890263501778804,-0.32226099142095194,95
8525,8.0,-73.9863,1.0,1.3803941882584747,0.07895405505602622,0.37158886335893315,175
8526,14.0,-74.00035,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,150
8527,16.0,-73.98459,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,45
8528,2.0,-73.94577,1.0,1.3803941882584747,-0.1592507495963352,1.675416612450805,110
8529,12.0,-73.96181,1.0,-0.233712049455956,-0.1890263501778804,-0.7797444121549421,180
8530,21.0,-73.91829,0.0,0.005414800575811527,-0.1592507495963352,1.9346572175333996,100
8531,24.0,-73.94664,1.0,-0.233712049455956,-0.1890263501778804,0.9586925866342205,399
8532,35.0,-73.92629,1.0,0.5434502131472884,-0.06992394785169967,1.9346572175333996,414
8533,1.0,-73.96422,1.0,1.3803941882584747,-0.1592507495963352,1.7516638492398033,135
8534,38.0,-73.98197,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,350
8535,12.0,-73.95707,1.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,150
8536,12.0,-73.94267,1.0,-0.29349376196389787,-0.12947514901479001,1.8507852570655012,295
8537,3.0,-73.96439,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,120
8538,19.0,-73.98238,0.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,80
8539,28.0,-73.94804,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,180
8540,3.0,-73.96118,0.0,-0.233712049455956,-0.1592507495963352,-0.8483669252650407,65
8541,6.0,-73.92963,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,66
8542,12.0,-73.95528,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,150
8543,10.0,-73.9826,0.0,-0.35327547447183977,-0.1890263501778804,1.9346572175333996,500
8544,19.0,-73.9833,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,300
8545,6.0,-73.93822,0.0,-0.35327547447183977,-0.1592507495963352,-0.8483669252650407,70
8546,23.0,-73.98453,0.0,-0.35327547447183977,-0.1890263501778804,1.8355358097077017,120
8547,59.0,-73.81456,1.0,-0.35327547447183977,-0.1890263501778804,0.09709881091853904,200
8548,19.0,-73.98639,1.0,-0.29349376196389787,-0.1890263501778804,0.40208775807453245,155
8549,30.0,-73.93361,0.0,-0.29349376196389787,-0.1890263501778804,1.4085512836893108,67
8550,65.0,-73.88208,1.0,-0.1739303369480141,-0.1890263501778804,-0.0020225969071588257,119
8551,101.0,-73.83136,1.0,-0.29349376196389787,-0.1592507495963352,1.7821627439554029,175
8552,1.0,-73.98723,1.0,-0.35327547447183977,0.2873832591268424,0.3868383107167328,137
8553,21.0,-73.90547,0.0,1.3803941882584747,-0.12947514901479001,0.23434383713873608,53
8554,15.0,-73.95804,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,210
8555,27.0,-74.00027,0.0,-0.233712049455956,-0.12947514901479001,-0.19264068887965471,64
8556,31.0,-73.9054,0.0,-0.35327547447183977,-0.12947514901479001,1.683041336129705,40
8557,14.0,-73.99844,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,250
8558,4.0,-73.94889,0.0,-0.29349376196389787,-0.1592507495963352,-0.7416207937604429,110
8559,8.0,-73.96545,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,79
8560,19.0,-73.98367,0.0,-0.233712049455956,-0.12947514901479001,-0.8483669252650407,100
8561,18.0,-73.93349,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,52
8562,2.0,-73.95337,0.0,-0.35327547447183977,-0.1592507495963352,0.5393327842947295,75
8563,42.0,-74.01038,1.0,-0.35327547447183977,-0.1890263501778804,1.6144188230196064,170
8564,77.0,-73.86922,1.0,-0.29349376196389787,-0.1592507495963352,1.355178217937012,60
8565,2.0,-73.95584,0.0,-0.35327547447183977,-0.1890263501778804,1.9346572175333996,250
8566,7.0,-73.98935,1.0,-0.35327547447183977,-0.1890263501778804,-0.6577488332925447,160
8567,74.0,-73.87711,0.0,1.3803941882584747,0.882895270757746,-0.8483669252650407,32
8568,6.0,-73.93333,0.0,-0.29349376196389787,-0.1890263501778804,-0.8102433068705415,61
8569,0.0,-73.9738,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,100
8570,42.0,-74.00678,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,100
8571,6.0,-73.93758,0.0,-0.11414862444007223,-0.1890263501778804,1.5915446519829068,69
8572,12.0,-73.94025,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,75
8573,7.0,-73.98814,2.0,-0.35327547447183977,-0.01037274668860931,1.9117830464967,77
8574,27.0,-74.00331,0.0,-0.29349376196389787,-0.1592507495963352,-0.8483669252650407,55
8575,6.0,-73.9383,1.0,-0.233712049455956,-0.1890263501778804,0.7604497709828247,180
8576,14.0,-74.0006,1.0,-0.35327547447183977,-0.1890263501778804,-0.8026185831916416,200
8577,3.0,-73.9627,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,40
8578,8.0,-73.96858,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,120
8579,28.0,-73.95929,1.0,-0.11414862444007223,-0.1890263501778804,-0.3070115440631523,200
8580,28.0,-73.94976,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,185
8581,28.0,-73.94855,1.0,-0.29349376196389787,-0.1890263501778804,-0.8254927542283411,140
8582,35.0,-73.93043,1.0,-0.35327547447183977,-0.1890263501778804,1.9346572175333996,1700
8583,12.0,-73.94059,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,189
8584,8.0,-73.96635,0.0,0.12497822559169529,-0.1890263501778804,-0.8483669252650407,100
8585,20.0,-73.95493,0.0,-0.29349376196389787,-0.12947514901479001,0.45546082382683134,45
8586,19.0,-73.98309,0.0,-0.35327547447183977,-0.09969954843324484,-0.1621417941640554,68
8587,1.0,-73.96829,1.0,-0.35327547447183977,-0.1890263501778804,1.7135402308453043,250
8588,11.0,-74.00369,1.0,-0.29349376196389787,-0.1890263501778804,0.4935844422213305,220
8589,53.0,-73.94681,0.0,-0.35327547447183977,-0.12947514901479001,-0.1697665178429552,57
8590,5.0,-73.9761,1.0,1.3803941882584747,-0.1890263501778804,1.5152974151939085,220
8591,15.0,-73.961,0.0,-0.29349376196389787,-0.1592507495963352,-0.8483669252650407,80
8592,6.0,-73.94884,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,39
8593,21.0,-73.92266,1.0,0.4836685006393465,-0.1890263501778804,-0.8483669252650407,100
8594,7.0,-73.99019,1.0,1.3803941882584747,0.4660368626161135,-0.8483669252650407,229
8595,30.0,-73.93947,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,50
8596,30.0,-73.9385,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,125
8597,12.0,-73.96115,1.0,-0.35327547447183977,-0.1890263501778804,-0.46713074132004884,195
8598,19.0,-73.98856,0.0,-0.35327547447183977,-0.1592507495963352,1.6601671650930054,145
8599,12.0,-73.94057,0.0,-0.233712049455956,-0.1890263501778804,-0.5738768728246465,55
8600,9.0,-73.99157,1.0,-0.29349376196389787,-0.1890263501778804,-0.7339960700815431,110
8601,22.0,-73.96208,0.0,0.4238867881314047,-0.1890263501778804,-0.2688879256686531,60
8602,28.0,-73.95471,0.0,-0.1739303369480141,-0.1890263501778804,-0.47475546499894866,95
8603,12.0,-73.93281,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,80
